,,,,,,,,,,,,,,,URL REFERENCIAL,,,
,,Parafuso,,MARCENARIA,,5,,CAIXA,,"Parafuso Chipboard Cabeça Chata Madeira 4,5x45mm 100 Unidades",,,,,https://www.amazon.com.br/Parafuso-Cabe%C3%A7a-Chata-Philips-0x40mm/dp/B078GSS8Y9/ref=sr_1_1?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=2U2DAE6MVQFFM&keywords=PARAFUSO+MADEIRA+PHILIPS+CHATA+4%2C5X45MM&qid=1688497383&sprefix=parafuso+madeira+philips+chata+4+5x4mm%2Caps%2C258&sr=8-1,,,"R$ 0,00"
,,Parafuso,,MARCENARIA,,5,,CAIXA,,"Parafuso 5,0x80 para Madeira Chipboard Cabeça Chata Philips 100 unidades",,,,,https://www.amazon.com.br/Parafuso-Madeira-Chipboard-Bicromatizado-Unidades/dp/B0C6YG2XM2/ref=sr_1_1?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=1DK10UQK4LJ5M&keywords=PARAFUSO+MADEIRA+PHILIPS+CHATA+5X80MM&qid=1688497451&sprefix=parafuso+madeira+philips+chata+5x80mm%2Caps%2C294&sr=8-1,,,"R$ 0,00"
,,Porca,,MARCENARIA,,3,,PACOTES,,Porca Sextavada De 3/16'' Rosca Unica,,,,,https://www.leroymerlin.com.br/porca-sextavada-de-3-16-rosca-unc-c--20-pecas-vonder_1569974301?region=outros,,,"R$ 0,00"
,,Porca,,MARCENARIA,,1,,PACOTES,,"Porca Sextavada 3/8"" NC Zincada",,,,,https://www.magazineluiza.com.br/porca-sextavada-3-8-nc-zincada-pacote-com-100-pecas-vonder/p/jb6e97302d/fs/pork/?seller_id=agrometal&utm_source=google&utm_medium=pla&utm_campaign=&partner_id=68055&gclid=Cj0KCQjwho-lBhC_ARIsAMpgMoeB3u2Qm8XBxJhPFX0hBVy-WeRLEhwJFQ5PMzJELdq9Skthytye0hAaAgr0EALw_wcB&gclsrc=aw.ds,,,"R$ 0,00"
,,Porca,,MARCENARIA,,1,,PACOTES,,Porca Sextavada 1/4 Zincada,,,,,https://www.magazineluiza.com.br/porca-sextavada-1-4-zincada-chave-10-unc20-pacote-c-500-parauso/p/db5keekh8e/fs/pork/?&seller_id=parausodistribuidora&utm_source=google&utm_medium=pla&utm_campaign=&partner_id=69098&gclid=Cj0KCQjwho-lBhC_ARIsAMpgMoc1FC-ETdVXNkxlRDuSbdYf5fGUhNKFCYmcgeoe4TxJ1Bshci3_UJYaAomlEALw_wcB&gclsrc=aw.ds,,,"R$ 0,00"
,,Bucha,,MARCENARIA,,3,,PACOTES,,"Bucha de Fixação com Anel, 8 mm",,,,,https://www.amazon.com.br/Fixtil-Bucha-Fixação-Anel-unidades/dp/B0994QD7X4/ref=asc_df_B0994QD7X4/?tag=googleshopp00-20&linkCode=df0&hvadid=379728571618&hvpos=&hvnetw=g&hvrand=7190465806666068811&hvpone=&hvptwo=&hvqmt=&hvdev=c&hvdvcmdl=&hvlocint=&hvlocphy=9102260&hvtargid=pla-1570637469519&psc=1,,,"R$ 31,60"
,,Bucha,,MARCENARIA,,3,,PACOTES,,Bucha de fixação 10mm,,,,,https://www.magazineluiza.com.br/buchas-10mm-s10-pacote-500-ivplast/p/gd2h33eb75/au/otau/?&seller_id=clickferragem&utm_source=google&utm_medium=pla&utm_campaign=&partner_id=68055&gclid=Cj0KCQjwho-lBhC_ARIsAMpgModVUN4ufWwwK5qzBoSdYZG2CXyKrgoHV4MDxSy0DjSq3l3nxLra4ygaAkhWEALw_wcB&gclsrc=aw.ds,,,"R$ 80,93"
,,Bucha,,MARCENARIA,,3,,PACOTES,,Bucha De Fixação 6mm,,,,,https://www.amazon.com.br/Bucha-Fixação-Tijolo-Furado-unidades/dp/B07NZXB16L/ref=asc_df_B07NZXB16L/?tag=googleshopp00-20&linkCode=df0&hvadid=379707760218&hvpos=&hvnetw=g&hvrand=7655821259363972799&hvpone=&hvptwo=&hvqmt=&hvdev=c&hvdvcmdl=&hvlocint=&hvlocphy=9102260&hvtargid=pla-2138716443752&psc=1,,,"R$ 7,63"
,,Gaveteiro Plástico ,,ORGANIZAÇÃO,,12,,UNIDADES,,Gaveteiro Plástico Modelo Prático Nº 3 Azul,,,,,https://www.amazon.com.br/Gaveteiro-Plástico-Modelo-Prático-VDO2662/dp/B0777NRNRN/ref=d_pd_sbs_sccl_3_1/145-0689992-2842314?pd_rd_w=SfFJt&content-id=amzn1.sym.bc536bd6-e72b-44eb-9471-0bedf0517c03&pf_rd_p=bc536bd6-e72b-44eb-9471-0bedf0517c03&pf_rd_r=TEPQM8YF15D9G6EVDHQS&pd_rd_wg=aGUaG&pd_rd_r=384883d2-f887-4de0-8cd2-6f9fae4d3add&pd_rd_i=B0777NRNRN&psc=1,,,"R$ 43,94"
,,Cabo usb mini B,,ELETRONICA,,1,,UNIDADES,,"Cabo usb mini B 0,5M",,,,,https://www.amazon.com.br/Cabo-Mini-Macho-Para-Femea/dp/B076V75CDQ/ref=sr_1_8?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=RNUJK0WC70AU&keywords=Cabo+usb+mini+B+0%2C5M&qid=1688496112&sprefix=cabo+usb+mini+b+0+5m%2Caps%2C195&sr=8-8,,,"R$ 0,00"
,,Cabo usb mini B,,ELETRONICA,,1,,UNIDADES,,Cabo usb mini B 1M,,,,,https://www.amazon.com.br/UGreen-Cabo-Mini-Canon-Blue/dp/B00P0GI68M/ref=sr_1_1?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=I4GVEJMP7MHI&keywords=Cabo+usb+mini+B+1M&qid=1688496090&sprefix=cabo+usb+mini+b+1m%2Caps%2C230&sr=8-1,,,"R$ 39,64"
,,Cabo usb mini B,,ELETRONICA,,1,,UNIDADES,,"Cabo usb mini B 1,8M",,,,,https://www.amazon.com.br/Mini-cabo-PC-USB1803-Preto-transferencia/dp/B07DH6VVS1/ref=sr_1_1?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=2P1H119V9RRIC&keywords=Cabo+usb+mini+b+de+1%2C5M&qid=1688495997&sprefix=cabo+usb+mini+b+de+1+5m%2Caps%2C208&sr=8-1,,,"R$ 0,00"
,,Cabo usb tipo C,,ELETRONICA,,1,,UNIDADES,,"Cabo usb tipo C de 0,5M",,,,,https://www.amazon.com.br/Cabo-Dados-Ugreen-US288-Micro/dp/B09GBGNCP7/ref=sr_1_3?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=34AP7JUVQ9E53&keywords=Cabo+usb+tipo+C+de+0%2C5M&qid=1688496189&sprefix=cabo+usb+tipo+c+de+0+5m%2Caps%2C198&sr=8-3,,,"R$ 0,00"
,,Cabo usb tipo C,,ELETRONICA,,1,,UNIDADES,,Cabo usb tipo C de 1M,,,,,https://www.amazon.com.br/CABO-USB-C3-1-7697-MD-9/dp/B076J1L493/ref=sr_1_6?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=N0P1UFJBDLKJ&keywords=Cabo+usb+tipo+C+de+1M&qid=1688496209&sprefix=cabo+usb+tipo+c+de+1m%2Caps%2C195&sr=8-6,,,"R$ 0,00"
,,Cabo usb tipo C,,ELETRONICA,,1,,UNIDADES,,"Cabo usb tipo C 1,5M",,,,,https://www.amazon.com.br/Cabo-USB-C-nylon-Intelbras-branco/dp/B08HM6TLXM/ref=sr_1_2?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=U6OTR2H6I5E9&keywords=cabo+usbc+tipo+c+1%2C5m&qid=1688496228&sprefix=cabo+usb+tipo+c+1+5m%2Caps%2C199&sr=8-2,,,"R$ 0,00"
,,Fonte carregador ,,ELETRONICA,,3,,UNIDADES,,Fonte carregador 9V,,,,,https://www.magazineluiza.com.br/fonte-tomada-usb-carregador-turbo-9v-samsung-galaxy-original/p/heejce7be2/te/cdcl/,,,"R$ 0,00"
,,Fonte carregador ,,ELETRONICA,,3,,UNIDADES,,Fonte carregador 12v,,,,,https://www.magazineluiza.com.br/carregador-fonte-usb-turbo-730-qualcomm-3-0-15w-pmcell/p/bdg26b8b6e/cj/fnta/,,,"R$ 41,23"
,,Regua de luz,,ELETRONICA,,6,,UNIDADES,,Regua de luz metal de 6 Bocas,,,,,https://www.amazon.com.br/Megatron-FILTRO-TOMADAS-COMPRIMENTO-114483/dp/B09R521JMX/ref=sr_1_3?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=1XP3QBOVA209B&keywords=Regua+de+luz+metal+de+6+Bocas&qid=1688496748&sprefix=regua+de+luz+metal+de+6+bocas%2Caps%2C338&sr=8-3,,,"R$ 107,10"
,,Fita isolante,,ELETRONICA,,5,,PACOTES,,Pacote de fitas isolantes,,,,,,,,"R$ 42,10"
,,Cabo HDMI,,ELETRONICA,,2,,UNIDADES,,Cabo HDMI 3M,,,,,https://www.amazon.com.br/Elg-HS2030-Cabo-HDMI/dp/B076JTMNFR/ref=sr_1_7?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=1D8BIEUWJI32N&keywords=Cabo+HDMI+3M&qid=1688496797&sprefix=cabo+hdmi+3m%2Caps%2C209&sr=8-7,,,"R$ 0,00"
,,Pilha ,,ELETRONICA,,12,,UNIDADES,,Pilha tamanho AAA,,,,,https://www.amazon.com.br/Pilha-Alcalina-Palito-Duracell-3020719/dp/B078GSWP44/ref=sr_1_4?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=30JK7X2NQN3AR&keywords=Pilha+tamanho+AAA&qid=1688496831&sprefix=pilha+tamanho+aaa%2Caps%2C205&sr=8-4,,,"R$ 0,00"
,,Pilha ,,ELETRONICA,,12,,UNIDADES,,Pilha tamanho AA,,,,,https://www.amazon.com.br/Pilha-Alcalina-Pequena-Duracell-3020474/dp/B000N8RUIO/ref=sr_1_7?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=9JSYM21XQ2XM&keywords=pilha+tamanho+aaa&qid=1688496848&sprefix=pilha+tamanho+aa%2Caps%2C213&sr=8-7,,,"R$ 0,00"
,,Pilha ,,ELETRONICA,,5,,UNIDADES,,Pilha tamanho D,,,,,https://www.amazon.com.br/Pilha-Alcalina-Grande-Duracell-1003630/dp/B001TK7DMS/ref=sr_1_5?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=EJ965R77GIBG&keywords=Pilha+tamanho+D&qid=1688496863&sprefix=pilha+tamanho+d%2Caps%2C195&sr=8-5,,,"R$ 0,00"
,,Pilha ,,ELETRONICA,,15,,UNIDADES,,"Pilha recarregavel Li-on 3800mah 3,7V",,,,,https://www.amazon.com.br/Bateria-l%C3%ADtio-recarreg%C3%A1vel-bateria-sobressalente/dp/B09SW4LN8J/ref=sr_1_6?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=1N9MAJKCWG83B&keywords=pilha+recarregavel+litio+3800mah+3%2C7v&qid=1688497117&sprefix=pilha+recarregavel+liton+3800mah+3+7v%2Caps%2C537&sr=8-6&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9,,,"R$ 0,00"
200100112,,Fio eletrico,,ELETRONICA,,5,,METROS,,Fio eletrico 6mm ,,,,,https://www.magazineluiza.com.br/cabo-fio-flexivel-15mm-25mm-4mm-e-6mm-rolo-100-metros-2a-linha-latan/p/ae869cj770/cj/catr/,,,"R$ 0,00"
,,Fio de cobre nu ,,ELETRONICA,,5,,METROS,,"fio de cobre nu bitola AWG 33, com diâmetro nominal 0,1798.Utilizar Classe 2 - NBR 5349.",,,,,http://www.santaluiza.ind.br/produtos/fio-de-cobre-nu.html,,,"R$ 199,99"
,,Extensão de luz,,ELETRONICA,,2,,UNIDADES,,Extensão de luz 10 metros com regua de 5 saidas,,,,,https://www.magazineluiza.com.br/extensao-eletrica-10-metros-reforcada-10-10a-profissional-c-f/p/hd84483h3d/cj/extl/?seller_id=cfsolucoeseletricas,,,"R$ 0,00"
,,Bateria ,,ELETRONICA,,8,,UNIDADES,,Bateria de 9V,,,,,https://www.amazon.com.br/Bateria-Alcalina-Panasonic-6LF22XAB-1B24/dp/B076TCT2SC/ref=asc_df_B076TCT2SC/?tag=googleshopp00-20&linkCode=df0&hvadid=379787043074&hvpos=&hvnetw=g&hvrand=5028876517133208099&hvpone=&hvptwo=&hvqmt=&hvdev=c&hvdvcmdl=&hvlocint=&hvlocphy=9102260&hvtargid=pla-864699178207&psc=1,,,"R$ 65,98"
650801359,,Bateria ,,ELETRONICA,,2,,UNIDADES,,"Bateria 12v 4,0 Ah",,,,,https://www.kabum.com.br/produto/219564/bateria-12v-4-0-ah-up-alarme-f187-destinada-ao-mercado-de-seguranca?srsltid=ASuE1wQKvfNyxALoslYgNOZpbS-7NwGnkLUBCBBUdfVgodNNOzMIyermzRo,,,"R$ 0,00"
200100008,,Led,,ELETRONICA,,15,,UNIDADES,,Led alto brilho 5MM branco,,,,,https://www.baudaeletronica.com.br/produto/led-difuso-5mm-branco.html,,,"R$ 79,89"
200100008,,Led,,ELETRONICA,,15,,UNIDADES,,Led alto brilho 5MM RGB,,,,,https://www.baudaeletronica.com.br/produto/led-rgb-difuso-catodo-comum-5mm.html,,,"R$ 0,27"
200100008,,Led,,ELETRONICA,,15,,UNIDADES,,Led alto brilho 5MM Azul,,,,,https://www.baudaeletronica.com.br/produto/led-de-alto-brilho-azul?utm_source=Site&utm_medium=GoogleMerchant&utm_campaign=GoogleMerchant&gclid=Cj0KCQjwho-lBhC_ARIsAMpgMoeVoAJikW7uS0NrRN8XISDLj1CP4viab1u0v3XwXGsFNIcToAZ3LB4aAoGDEALw_wcB,,,"R$ 1,40"
200100008,,Led,,ELETRONICA,,15,,UNIDADES,,Led alto brilho 5MM Verde,,,,,https://www.baudaeletronica.com.br/produto/led-de-alto-brilho-verde?utm_source=Site&utm_medium=GoogleMerchant&utm_campaign=GoogleMerchant&gclid=Cj0KCQjwho-lBhC_ARIsAMpgMoe8mNOuQzdmS5wlF81zC5kgh17bXD4vkIVSD-i405OHQ_-jfzsE3fAaAnfhEALw_wcB,,,"R$ 0,27"
,,Buzzer,,ELETRONICA,,10,,UNIDADES,,Buzzer ativo 5V,,,,,https://www.baudaeletronica.com.br/produto/buzzer-5v.html?utm_source=Site&utm_medium=GoogleMerchant&utm_campaign=GoogleMerchant&gclid=Cj0KCQjwho-lBhC_ARIsAMpgModGlfgKfXuhCXnnALShBDTTu0PzjZWN1qhmvFp7gX6LmT3NuKZRDVYaAk4AEALw_wcB,,,"R$ 0,27"
,,Buzzer,,ELETRONICA,,10,,UNIDADES,,Buzzer ativo 9V,,,,,https://www.baudaeletronica.com.br/produto/buzzer-9v.html?utm_source=Site&utm_medium=GoogleMerchant&utm_campaign=GoogleMerchant&gclid=Cj0KCQjwho-lBhC_ARIsAMpgMod-OXfRYQZhhxbdyl9i6TQBaN-8Wg4QxUwuHdVGvjRZlFC5YoA1q7MaAmUhEALw_wcB,,,"R$ 2,75"
,,Buzzer,,ELETRONICA,,10,,UNIDADES,,Buzzer ativo 12V,,,,,https://www.baudaeletronica.com.br/produto/buzzer-12v.html?utm_source=Site&utm_medium=GoogleMerchant&utm_campaign=GoogleMerchant&gclid=Cj0KCQjwho-lBhC_ARIsAMpgMoc99v7rQT1B2f1nana_Xn283Cne-WSeNOph3qEsoqRqBwXMAN3_KQkaAtZGEALw_wcB,,,"R$ 2,72"
,,Botão interruptor,,ELETRONICA,,30,,UNIDADES,,Botão Interruptor Mini Chave Liga Desliga 12v,,,,,https://www.magazineluiza.com.br/2x-botao-interruptor-mini-preto-farol-liga-desliga-12v-10a-retangular-atacado-sn-leds/p/dfh2j7j02a/cj/inre/?&seller_id=snledscomerciodepecaseacessorios,,,"R$ 2,99"
,,Motor de passo,,ELETRONICA,,12,,UNIDADES,,Motor de Passo 28BYJ-48,,,,,https://www.casadarobotica.com/loja/busca.php?loja=650361&pg_avancada=1&erro=404,,,"R$ 3,60"
,,Rolo de PLA,,ELETRONICA,,1,,KG,,"Rolo de PLA 1,75mm preto",,,,,https://www.cliever.com/produto/pla-preto-glitter-1-75mm-1-kg-cliever-434,,,"R$ 0,00"
680300504,,Tinta Guache,,ARTESANATO,,5,,PACOTES,,Kit tinta guache 15ml 6 cores,,,,,https://www.armarinhosaojose.com.br/tinta-guache-acrilex-ref02020-15ml-com-06-und.62152.html,,,"R$ 79,71"
,,Cerrote ,,MARCENARIA,,1,,UNIDADES,,Serrote De Costa 14',,,,,https://www.amazon.com.br/Serrote-Plástico-Black-Jack-C107/dp/B0777RQWZM/ref=asc_df_B0777RQWZM/?tag=googleshopp00-20&linkCode=df0&hvadid=379804627379&hvpos=&hvnetw=g&hvrand=11826365902595565781&hvpone=&hvptwo=&hvqmt=&hvdev=c&hvdvcmdl=&hvlocint=&hvlocphy=9102260&hvtargid=pla-1153529200960&psc=1,,,"R$ 8,69"
,,Sargento,,MARCENARIA,,2,,UNIDADES,,Sargento Tipo F 300X120X365Mm,,,,,https://www.magazineluiza.com.br/grampo-sargento-para-carpinteiro-tipo-f-300x120x365mm-sparta/p/ac095hgd05/fs/gpdf/?&seller_id=oliststore,,,"R$ 0,00"
,,Morça,,MARCENARIA,,2,,UNIDADES,,Torno Morsa De Bancada 40 Mm,,,,,https://www.amazon.com.br/Torno-Morsa-Bancada-Code-Sparta/dp/B07X3BXKD7/ref=asc_df_B07X3BXKD7/?tag=googleshopp00-20&linkCode=df0&hvadid=379804594508&hvpos=&hvnetw=g&hvrand=17159618118763906002&hvpone=&hvptwo=&hvqmt=&hvdev=c&hvdvcmdl=&hvlocint=&hvlocphy=9102260&hvtargid=pla-900000896806&psc=1,,,"R$ 47,41"
,,Solvente,,MARCENARIA,,2,,UNIDADES,,Solvente 900ml,,,,,https://www.magazineluiza.com.br/aguarras-especial-montana-900-ml/p/eeejdkjcdh/cj/agus/?&seller_id=jrsmateriaisdeconstrucao,,,"R$ 0,00"
,,Nível,,MARCENARIA,,1,,UNIDADES,,Medidor de nivel 39cm,,,,,https://www.magazineluiza.com.br/medidor-de-nivel-para-construcao-40-cm-barc/p/df5a37863k/au/pmau/?&seller_id=redsegeletronicos,,,"R$ 24,00"
,,Alicate,,MARCENARIA,,1,,UNIDADES,,Alicate de pressão 10,,,,,https://www.amazon.com.br/Alicate-Pressao-com-Mordente-5RO/dp/B0777QVMH5/ref=asc_df_B0777QVMH5/?tag=googleshopp00-20&linkCode=df0&hvadid=379699300471&hvpos=&hvnetw=g&hvrand=15222057315083503191&hvpone=&hvptwo=&hvqmt=&hvdev=c&hvdvcmdl=&hvlocint=&hvlocphy=9102260&hvtargid=pla-846836399020&psc=1,,,"R$ 19,90"
,,,,,,,,,,,,,,,,,,"R$ 0,00"
